Date,Bill Number,Item Description,Time,Quantity,Rate,Tax,Discount,Total,Category
2023-01-04,B1319,Pastry,16:49:05,1,3.5,0.28,0.0,3.78,Food
2023-01-04,B1320,Sandwich,03:20:45,3,4.5,1.08,1.35,13.23,Food
2023-01-04,B1321,Pastry,07:50:22,1,6.0,0.48,0.6,5.88,Food
2023-01-04,B1322,Tea,03:44:20,3,7.0,1.68,1.05,21.63,Beverage
2023-01-04,B1323,Salad,09:21:33,1,4.0,0.32,0.4,3.92,Food
2023-01-04,B1324,Sandwich,09:24:01,3,3.5,0.84,1.05,10.29,Food
2023-01-04,B1325,Coffee,23:06:09,2,3.0,0.48,0.0,6.48,Beverage
2023-01-04,B1326,Tea,10:31:41,2,4.5,0.72,0.0,9.72,Beverage
2023-01-04,B1327,Coffee,16:14:35,1,2.5,0.2,0.0,2.7,Beverage
2023-01-04,B1328,Salad,10:23:42,3,7.0,1.68,1.05,21.63,Food
2023-01-04,B1329,Coffee,16:49:09,3,3.5,0.84,1.05,10.29,Beverage
2023-01-04,B1330,Tea,08:18:38,1,3.5,0.28,0.18,3.6,Beverage
2023-01-04,B1331,Tea,19:19:04,3,4.5,1.08,1.35,13.23,Beverage
2023-01-04,B1332,Pastry,16:26:02,1,2.5,0.2,0.12,2.58,Food
2023-01-04,B1333,Coffee,11:39:23,3,2.5,0.6,0.75,7.35,Beverage
2023-01-04,B1334,Sandwich,23:39:29,2,7.0,1.12,1.4,13.72,Food
2023-01-04,B1335,Salad,04:09:53,1,6.0,0.48,0.0,6.48,Food
2023-01-04,B1336,Coffee,13:16:00,2,8.0,1.28,1.6,15.68,Beverage
2023-01-04,B1337,Pastry,15:04:02,2,8.0,1.28,0.0,17.28,Food
2023-01-04,B1338,Tea,15:16:03,3,6.0,1.44,0.0,19.44,Beverage
2023-01-04,B1339,Tea,15:45:09,1,5.0,0.4,0.25,5.15,Beverage
2023-01-04,B1340,Salad,21:30:23,3,8.0,1.92,2.4,23.52,Food
2023-01-04,B1341,Tea,23:51:48,3,6.0,1.44,0.0,19.44,Beverage
2023-01-04,B1342,Tea,02:52:51,3,4.0,0.96,1.2,11.76,Beverage
2023-01-04,B1343,Pastry,05:25:59,2,6.0,0.96,0.0,12.96,Food
2023-01-04,B1344,Pastry,11:11:21,1,3.0,0.24,0.3,2.94,Food
2023-01-04,B1345,Salad,07:50:02,3,7.0,1.68,1.05,21.63,Food
2023-01-04,B1346,Sandwich,10:15:32,3,7.0,1.68,0.0,22.68,Food
2023-01-04,B1347,Sandwich,16:02:37,1,5.0,0.4,0.0,5.4,Food
2023-01-04,B1348,Salad,12:03:15,2,2.5,0.4,0.0,5.4,Food
2023-01-04,B1349,Tea,04:08:03,2,3.0,0.48,0.6,5.88,Beverage
2023-01-04,B1350,Pastry,06:23:41,2,3.0,0.48,0.3,6.18,Food
2023-01-04,B1351,Pastry,23:28:21,3,3.0,0.72,0.9,8.82,Food
2023-01-04,B1352,Pastry,20:01:16,3,4.0,0.96,0.0,12.96,Food
2023-01-04,B1353,Coffee,17:20:30,1,4.5,0.36,0.0,4.86,Beverage
2023-01-04,B1354,Sandwich,18:29:08,3,8.0,1.92,1.2,24.72,Food
2023-01-04,B1355,Coffee,21:07:07,3,6.0,1.44,0.0,19.44,Beverage
2023-01-04,B1356,Coffee,12:50:54,2,2.5,0.4,0.5,4.9,Beverage
2023-01-04,B1357,Salad,14:22:29,2,7.0,1.12,0.7,14.42,Food
2023-01-04,B1358,Tea,09:59:07,2,4.5,0.72,0.0,9.72,Beverage
2023-01-04,B1359,Coffee,21:33:06,1,8.0,0.64,0.8,7.84,Beverage
2023-01-04,B1360,Coffee,03:57:02,1,7.0,0.56,0.7,6.86,Beverage
2023-01-04,B1361,Tea,08:00:21,1,4.5,0.36,0.45,4.41,Beverage
2023-01-04,B1362,Sandwich,20:00:30,2,6.0,0.96,1.2,11.76,Food
2023-01-04,B1363,Pastry,02:42:57,2,3.0,0.48,0.0,6.48,Food
2023-01-04,B1364,Sandwich,08:29:38,3,7.0,1.68,0.0,22.68,Food
2023-01-04,B1365,Salad,06:49:37,3,3.0,0.72,0.0,9.72,Food
2023-01-04,B1366,Tea,21:56:43,1,2.5,0.2,0.12,2.58,Beverage
2023-01-04,B1367,Pastry,18:41:47,2,4.5,0.72,0.0,9.72,Food
2023-01-04,B1368,Coffee,20:09:26,1,3.5,0.28,0.18,3.6,Beverage
2023-01-04,B1369,Coffee,06:43:36,1,3.5,0.28,0.18,3.6,Beverage
2023-01-04,B1370,Tea,18:36:24,2,2.5,0.4,0.5,4.9,Beverage
2023-01-04,B1371,Pastry,14:18:24,2,7.0,1.12,0.0,15.12,Food
2023-01-04,B1372,Coffee,22:06:37,1,4.0,0.32,0.2,4.12,Beverage
2023-01-04,B1373,Salad,23:38:18,2,8.0,1.28,1.6,15.68,Food
2023-01-04,B1374,Pastry,22:16:29,1,8.0,0.64,0.8,7.84,Food
2023-01-04,B1375,Coffee,18:24:53,2,8.0,1.28,1.6,15.68,Beverage
2023-01-04,B1376,Coffee,08:01:02,1,3.0,0.24,0.3,2.94,Beverage
2023-01-04,B1377,Pastry,09:53:19,1,3.0,0.24,0.15,3.09,Food
2023-01-04,B1378,Salad,06:40:22,1,4.5,0.36,0.0,4.86,Food
2023-01-04,B1379,Coffee,20:43:18,2,7.0,1.12,0.0,15.12,Beverage
2023-01-04,B1380,Salad,07:27:53,3,3.5,0.84,0.52,10.82,Food
2023-01-04,B1381,Pastry,04:43:38,1,2.5,0.2,0.12,2.58,Food
2023-01-05,B1382,Pastry,02:36:58,1,8.0,0.64,0.0,8.64,Food
2023-01-05,B1383,Pastry,16:52:21,1,8.0,0.64,0.0,8.64,Food
2023-01-05,B1384,Tea,23:13:29,3,5.0,1.2,1.5,14.7,Beverage
2023-01-05,B1385,Salad,00:47:56,3,8.0,1.92,2.4,23.52,Food
2023-01-05,B1386,Tea,17:39:04,2,4.5,0.72,0.45,9.27,Beverage
2023-01-05,B1387,Tea,12:28:30,2,6.0,0.96,0.6,12.36,Beverage
2023-01-05,B1388,Salad,06:58:08,2,2.5,0.4,0.0,5.4,Food
2023-01-05,B1389,Coffee,02:09:00,3,3.0,0.72,0.0,9.72,Beverage
2023-01-05,B1390,Pastry,10:52:01,2,3.5,0.56,0.35,7.21,Food
2023-01-05,B1391,Tea,20:57:44,1,3.0,0.24,0.3,2.94,Beverage
2023-01-05,B1392,Sandwich,23:13:18,3,4.5,1.08,0.0,14.58,Food
2023-01-05,B1393,Sandwich,07:01:20,2,4.0,0.64,0.8,7.84,Food
2023-01-05,B1394,Coffee,20:22:51,2,2.5,0.4,0.25,5.15,Beverage
2023-01-05,B1395,Coffee,02:44:15,2,7.0,1.12,1.4,13.72,Beverage
2023-01-05,B1396,Tea,08:44:54,2,4.0,0.64,0.8,7.84,Beverage
2023-01-05,B1397,Pastry,10:20:24,1,6.0,0.48,0.0,6.48,Food
2023-01-05,B1398,Pastry,20:07:27,1,5.0,0.4,0.5,4.9,Food
2023-01-05,B1399,Pastry,12:27:00,3,6.0,1.44,0.9,18.54,Food
2023-01-05,B1400,Tea,17:39:23,2,3.0,0.48,0.0,6.48,Beverage
2023-01-05,B1401,Sandwich,20:48:45,1,3.5,0.28,0.0,3.78,Food
2023-01-05,B1402,Coffee,10:37:01,3,6.0,1.44,0.0,19.44,Beverage
2023-01-05,B1403,Salad,23:59:59,3,4.0,0.96,0.6,12.36,Food
2023-01-05,B1404,Sandwich,10:25:30,2,3.5,0.56,0.0,7.56,Food
2023-01-05,B1405,Sandwich,19:50:25,1,4.5,0.36,0.45,4.41,Food
2023-01-05,B1406,Salad,22:22:58,3,4.0,0.96,0.6,12.36,Food
2023-01-05,B1407,Pastry,16:11:14,1,4.5,0.36,0.45,4.41,Food
2023-01-05,B1408,Pastry,18:19:44,1,5.0,0.4,0.5,4.9,Food
2023-01-05,B1409,Tea,00:03:37,1,3.5,0.28,0.0,3.78,Beverage
2023-01-05,B1410,Coffee,08:22:29,2,7.0,1.12,0.7,14.42,Beverage
2023-01-05,B1411,Coffee,00:22:58,1,4.5,0.36,0.45,4.41,Beverage
2023-01-05,B1412,Pastry,16:14:51,2,3.0,0.48,0.6,5.88,Food
2023-01-05,B1413,Pastry,19:08:03,1,4.5,0.36,0.22,4.64,Food
2023-01-05,B1414,Pastry,19:02:41,2,8.0,1.28,0.8,16.48,Food
2023-01-05,B1415,Coffee,09:04:29,2,4.0,0.64,0.0,8.64,Beverage
2023-01-05,B1416,Coffee,07:59:16,3,5.0,1.2,0.75,15.45,Beverage
2023-01-05,B1417,Salad,19:47:59,1,3.0,0.24,0.3,2.94,Food
2023-01-05,B1418,Salad,22:35:32,1,7.0,0.56,0.0,7.56,Food
2023-01-05,B1419,Tea,09:28:30,2,3.0,0.48,0.3,6.18,Beverage
2023-01-05,B1420,Pastry,21:46:32,1,8.0,0.64,0.0,8.64,Food
2023-01-05,B1421,Sandwich,09:17:14,2,8.0,1.28,1.6,15.68,Food
2023-01-05,B1422,Pastry,14:02:19,1,2.5,0.2,0.0,2.7,Food
2023-01-05,B1423,Sandwich,08:30:13,1,7.0,0.56,0.35,7.21,Food
2023-01-05,B1424,Sandwich,03:26:51,1,3.0,0.24,0.0,3.24,Food
2023-01-05,B1425,Coffee,07:14:24,1,2.5,0.2,0.0,2.7,Beverage
2023-01-05,B1426,Sandwich,14:55:20,2,5.0,0.8,1.0,9.8,Food
2023-01-05,B1427,Tea,08:56:07,2,6.0,0.96,0.6,12.36,Beverage
2023-01-05,B1428,Tea,05:52:31,2,3.0,0.48,0.3,6.18,Beverage
2023-01-05,B1429,Sandwich,06:48:09,1,7.0,0.56,0.7,6.86,Food
2023-01-05,B1430,Salad,08:09:13,3,5.0,1.2,0.0,16.2,Food
2023-01-05,B1431,Coffee,16:56:15,3,8.0,1.92,1.2,24.72,Beverage
2023-01-05,B1432,Sandwich,07:38:34,2,4.0,0.64,0.4,8.24,Food
2023-01-05,B1433,Pastry,17:43:34,3,6.0,1.44,1.8,17.64,Food
2023-01-05,B1434,Sandwich,20:48:42,2,5.0,0.8,0.5,10.3,Food
2023-01-05,B1435,Pastry,08:59:29,3,8.0,1.92,1.2,24.72,Food
2023-01-05,B1436,Pastry,09:12:24,2,5.0,0.8,1.0,9.8,Food
2023-01-05,B1437,Sandwich,06:02:03,1,8.0,0.64,0.0,8.64,Food
2023-01-05,B1438,Pastry,17:47:58,2,3.5,0.56,0.7,6.86,Food
2023-01-05,B1439,Sandwich,16:47:14,1,7.0,0.56,0.0,7.56,Food
2023-01-05,B1440,Salad,08:27:10,3,3.5,0.84,0.52,10.82,Food
2023-01-05,B1441,Tea,19:38:24,3,5.0,1.2,0.0,16.2,Beverage
2023-01-05,B1442,Coffee,05:37:37,3,3.5,0.84,0.52,10.82,Beverage
2023-01-05,B1443,Pastry,18:35:48,3,5.0,1.2,1.5,14.7,Food
2023-01-05,B1444,Coffee,05:53:25,3,2.5,0.6,0.38,7.72,Beverage
2023-01-05,B1445,Salad,04:19:07,3,7.0,1.68,0.0,22.68,Food
2023-01-05,B1446,Sandwich,20:49:02,2,4.0,0.64,0.4,8.24,Food
2023-01-05,B1447,Coffee,17:07:20,3,8.0,1.92,1.2,24.72,Beverage
2023-01-05,B1448,Salad,16:01:51,2,4.0,0.64,0.4,8.24,Food
2023-01-05,B1449,Tea,09:10:30,2,6.0,0.96,0.6,12.36,Beverage
2023-01-05,B1450,Pastry,08:49:27,3,5.0,1.2,0.0,16.2,Food
2023-01-05,B1451,Sandwich,21:48:18,3,3.0,0.72,0.0,9.72,Food
2023-01-05,B1452,Coffee,14:15:26,3,7.0,1.68,1.05,21.63,Beverage
2023-01-05,B1453,Tea,20:08:14,2,3.0,0.48,0.6,5.88,Beverage
2023-01-05,B1454,Salad,15:26:16,1,5.0,0.4,0.0,5.4,Food
2023-01-06,B1455,Sandwich,19:39:30,1,7.0,0.56,0.7,6.86,Food
2023-01-06,B1456,Coffee,01:57:51,2,6.0,0.96,0.6,12.36,Beverage
2023-01-06,B1457,Coffee,19:28:42,3,8.0,1.92,0.0,25.92,Beverage
2023-01-06,B1458,Sandwich,08:41:11,2,3.5,0.56,0.0,7.56,Food
2023-01-06,B1459,Salad,05:26:54,3,2.5,0.6,0.0,8.1,Food
2023-01-06,B1460,Pastry,07:58:02,2,3.5,0.56,0.35,7.21,Food
2023-01-06,B1461,Tea,05:55:29,1,8.0,0.64,0.0,8.64,Beverage
2023-01-06,B1462,Salad,12:03:34,3,2.5,0.6,0.0,8.1,Food
2023-01-06,B1463,Sandwich,22:23:18,1,4.5,0.36,0.45,4.41,Food
2023-01-06,B1464,Salad,23:12:53,1,2.5,0.2,0.0,2.7,Food
2023-01-06,B1465,Sandwich,10:49:46,3,5.0,1.2,1.5,14.7,Food
2023-01-06,B1466,Salad,09:47:55,2,3.0,0.48,0.0,6.48,Food
2023-01-06,B1467,Salad,02:50:57,2,2.5,0.4,0.5,4.9,Food
2023-01-06,B1468,Pastry,09:28:46,2,4.5,0.72,0.0,9.72,Food
2023-01-06,B1469,Pastry,22:34:44,1,2.5,0.2,0.0,2.7,Food
2023-01-06,B1470,Pastry,16:27:41,2,4.0,0.64,0.0,8.64,Food
2023-01-06,B1471,Tea,13:26:53,3,3.0,0.72,0.0,9.72,Beverage
2023-01-06,B1472,Tea,13:01:55,1,8.0,0.64,0.8,7.84,Beverage
2023-01-06,B1473,Pastry,17:11:32,2,6.0,0.96,0.6,12.36,Food
2023-01-06,B1474,Sandwich,11:04:19,3,4.0,0.96,0.6,12.36,Food
2023-01-06,B1475,Tea,09:06:19,3,7.0,1.68,1.05,21.63,Beverage
2023-01-06,B1476,Salad,10:22:02,1,6.0,0.48,0.0,6.48,Food
2023-01-06,B1477,Salad,13:02:15,3,5.0,1.2,1.5,14.7,Food
2023-01-06,B1478,Tea,10:43:46,1,6.0,0.48,0.6,5.88,Beverage
2023-01-06,B1479,Tea,15:26:34,3,3.0,0.72,0.45,9.27,Beverage
2023-01-06,B1480,Coffee,02:18:36,2,7.0,1.12,1.4,13.72,Beverage
2023-01-06,B1481,Coffee,04:53:37,3,7.0,1.68,0.0,22.68,Beverage
2023-01-06,B1482,Sandwich,17:23:36,1,2.5,0.2,0.25,2.45,Food
2023-01-06,B1483,Salad,14:51:00,1,8.0,0.64,0.4,8.24,Food
2023-01-06,B1484,Sandwich,14:26:32,2,3.0,0.48,0.3,6.18,Food
2023-01-06,B1485,Coffee,22:02:55,1,8.0,0.64,0.0,8.64,Beverage
2023-01-06,B1486,Salad,19:43:46,1,4.5,0.36,0.0,4.86,Food
2023-01-06,B1487,Coffee,10:32:05,3,4.0,0.96,0.6,12.36,Beverage
2023-01-06,B1488,Salad,18:06:43,2,4.0,0.64,0.4,8.24,Food
2023-01-06,B1489,Pastry,09:24:59,2,3.0,0.48,0.3,6.18,Food
2023-01-06,B1490,Salad,11:08:14,1,6.0,0.48,0.6,5.88,Food
2023-01-06,B1491,Salad,00:42:28,3,2.5,0.6,0.38,7.72,Food
2023-01-06,B1492,Coffee,12:13:34,1,2.5,0.2,0.12,2.58,Beverage
2023-01-06,B1493,Salad,00:59:51,3,8.0,1.92,0.0,25.92,Food
2023-01-06,B1494,Coffee,08:07:39,1,3.5,0.28,0.18,3.6,Beverage
2023-01-06,B1495,Tea,16:16:23,3,3.5,0.84,0.52,10.82,Beverage
2023-01-06,B1496,Tea,23:24:44,2,8.0,1.28,1.6,15.68,Beverage
2023-01-06,B1497,Salad,05:28:09,2,7.0,1.12,0.7,14.42,Food
2023-01-06,B1498,Sandwich,02:43:26,1,8.0,0.64,0.0,8.64,Food
2023-01-06,B1499,Tea,08:01:32,1,4.0,0.32,0.4,3.92,Beverage
2023-01-06,B1500,Pastry,22:59:17,3,5.0,1.2,0.75,15.45,Food
2023-01-06,B1501,Tea,14:11:33,3,4.5,1.08,1.35,13.23,Beverage
2023-01-06,B1502,Pastry,16:11:11,3,4.5,1.08,1.35,13.23,Food
2023-01-06,B1503,Coffee,21:06:41,3,3.5,0.84,1.05,10.29,Beverage
2023-01-06,B1504,Sandwich,06:41:28,1,5.0,0.4,0.5,4.9,Food
2023-01-06,B1505,Tea,07:25:10,2,4.0,0.64,0.0,8.64,Beverage
2023-01-06,B1506,Sandwich,15:13:03,2,3.5,0.56,0.35,7.21,Food
2023-01-06,B1507,Sandwich,21:59:09,2,3.0,0.48,0.3,6.18,Food
2023-01-06,B1508,Coffee,05:06:22,1,4.0,0.32,0.2,4.12,Beverage
2023-01-06,B1509,Coffee,14:58:32,2,6.0,0.96,1.2,11.76,Beverage
2023-01-06,B1510,Sandwich,09:25:43,2,6.0,0.96,0.0,12.96,Food
2023-01-06,B1511,Coffee,15:28:10,2,7.0,1.12,0.7,14.42,Beverage
2023-01-06,B1512,Coffee,15:01:25,1,6.0,0.48,0.3,6.18,Beverage
2023-01-06,B1513,Salad,13:45:54,2,8.0,1.28,0.8,16.48,Food
2023-01-06,B1514,Coffee,01:32:49,3,7.0,1.68,1.05,21.63,Beverage
2023-01-06,B1515,Coffee,16:03:25,1,7.0,0.56,0.0,7.56,Beverage
2023-01-06,B1516,Tea,06:21:24,3,4.5,1.08,0.68,13.9,Beverage
2023-01-06,B1517,Pastry,21:39:26,3,8.0,1.92,1.2,24.72,Food
2023-01-06,B1518,Pastry,07:41:43,2,2.5,0.4,0.5,4.9,Food
2023-01-06,B1519,Tea,04:48:15,1,2.5,0.2,0.25,2.45,Beverage
2023-01-06,B1520,Sandwich,04:01:43,2,2.5,0.4,0.5,4.9,Food
2023-01-06,B1521,Salad,19:55:10,1,5.0,0.4,0.0,5.4,Food
2023-01-06,B1522,Pastry,01:18:48,3,8.0,1.92,1.2,24.72,Food
2023-01-06,B1523,Salad,21:31:32,1,8.0,0.64,0.4,8.24,Food
2023-01-06,B1524,Coffee,00:58:48,2,3.5,0.56,0.7,6.86,Beverage
2023-01-06,B1525,Salad,07:38:32,2,3.5,0.56,0.35,7.21,Food
2023-01-06,B1526,Salad,18:07:43,3,8.0,1.92,0.0,25.92,Food
2023-01-06,B1527,Pastry,11:07:23,3,7.0,1.68,1.05,21.63,Food
2023-01-06,B1528,Pastry,16:16:28,2,5.0,0.8,0.5,10.3,Food
2023-01-06,B1529,Salad,08:36:00,2,4.0,0.64,0.0,8.64,Food
2023-01-06,B1530,Coffee,17:07:25,3,8.0,1.92,0.0,25.92,Beverage
2023-01-06,B1531,Pastry,04:02:29,2,8.0,1.28,1.6,15.68,Food
2023-01-06,B1532,Sandwich,23:23:29,1,2.5,0.2,0.12,2.58,Food
2023-01-06,B1533,Sandwich,02:21:03,1,4.5,0.36,0.22,4.64,Food
2023-01-06,B1534,Tea,11:58:59,3,5.0,1.2,0.0,16.2,Beverage
2023-01-06,B1535,Tea,13:12:41,3,5.0,1.2,0.75,15.45,Beverage
2023-01-06,B1536,Tea,08:59:10,3,3.0,0.72,0.45,9.27,Beverage
2023-01-06,B1537,Coffee,09:56:11,3,3.0,0.72,0.9,8.82,Beverage
2023-01-06,B1538,Sandwich,04:54:06,2,4.0,0.64,0.0,8.64,Food
2023-01-06,B1539,Salad,04:41:38,1,8.0,0.64,0.8,7.84,Food
2023-01-06,B1540,Tea,13:15:27,2,8.0,1.28,1.6,15.68,Beverage
2023-01-06,B1541,Sandwich,20:56:18,1,7.0,0.56,0.7,6.86,Food
2023-01-06,B1542,Salad,14:16:09,3,3.5,0.84,0.52,10.82,Food
2023-01-06,B1543,Salad,19:41:50,1,8.0,0.64,0.4,8.24,Food
2023-01-06,B1544,Salad,20:04:35,2,5.0,0.8,0.5,10.3,Food
2023-01-07,B1545,Coffee,19:15:28,1,5.0,0.4,0.25,5.15,Beverage
2023-01-07,B1546,Salad,18:43:30,2,4.0,0.64,0.0,8.64,Food
2023-01-07,B1547,Tea,09:36:42,1,3.0,0.24,0.0,3.24,Beverage
2023-01-07,B1548,Salad,00:05:48,2,8.0,1.28,0.0,17.28,Food
2023-01-07,B1549,Coffee,23:59:38,3,3.5,0.84,0.52,10.82,Beverage
2023-01-07,B1550,Tea,22:58:11,2,6.0,0.96,0.6,12.36,Beverage
2023-01-07,B1551,Pastry,19:14:20,2,5.0,0.8,0.0,10.8,Food
2023-01-07,B1552,Sandwich,07:36:02,2,2.5,0.4,0.25,5.15,Food
2023-01-07,B1553,Tea,16:18:41,1,3.5,0.28,0.18,3.6,Beverage
2023-01-07,B1554,Tea,07:11:37,2,5.0,0.8,1.0,9.8,Beverage
2023-01-07,B1555,Sandwich,02:26:13,2,8.0,1.28,1.6,15.68,Food
2023-01-07,B1556,Salad,18:38:55,3,3.0,0.72,0.9,8.82,Food
2023-01-07,B1557,Tea,09:34:59,3,3.0,0.72,0.45,9.27,Beverage
2023-01-07,B1558,Sandwich,20:07:55,2,8.0,1.28,0.8,16.48,Food
2023-01-07,B1559,Coffee,01:43:25,1,5.0,0.4,0.0,5.4,Beverage
2023-01-07,B1560,Sandwich,06:59:01,3,2.5,0.6,0.38,7.72,Food
2023-01-07,B1561,Salad,06:02:13,3,3.5,0.84,0.0,11.34,Food
2023-01-07,B1562,Coffee,08:33:38,1,4.5,0.36,0.22,4.64,Beverage
2023-01-07,B1563,Salad,12:55:37,2,4.0,0.64,0.0,8.64,Food
2023-01-07,B1564,Sandwich,14:31:19,1,4.0,0.32,0.2,4.12,Food
2023-01-07,B1565,Salad,01:42:52,3,5.0,1.2,0.0,16.2,Food
2023-01-07,B1566,Pastry,09:43:41,2,3.0,0.48,0.6,5.88,Food
2023-01-07,B1567,Pastry,20:06:45,3,3.5,0.84,0.0,11.34,Food
2023-01-07,B1568,Pastry,04:33:24,2,8.0,1.28,0.8,16.48,Food
2023-01-07,B1569,Pastry,08:05:41,2,7.0,1.12,1.4,13.72,Food
2023-01-07,B1570,Coffee,13:33:30,3,3.5,0.84,0.0,11.34,Beverage
2023-01-07,B1571,Pastry,14:21:39,1,8.0,0.64,0.4,8.24,Food
2023-01-07,B1572,Pastry,17:48:24,3,2.5,0.6,0.75,7.35,Food
2023-01-07,B1573,Coffee,05:36:57,1,6.0,0.48,0.0,6.48,Beverage
2023-01-07,B1574,Sandwich,01:02:54,2,6.0,0.96,0.6,12.36,Food
2023-01-07,B1575,Salad,07:57:43,3,3.5,0.84,1.05,10.29,Food
2023-01-07,B1576,Pastry,08:09:58,2,6.0,0.96,0.0,12.96,Food
2023-01-07,B1577,Salad,22:05:50,2,4.5,0.72,0.45,9.27,Food
2023-01-07,B1578,Tea,17:23:45,2,4.5,0.72,0.45,9.27,Beverage
2023-01-07,B1579,Salad,00:09:17,2,6.0,0.96,0.6,12.36,Food
2023-01-07,B1580,Salad,23:38:22,1,4.5,0.36,0.22,4.64,Food
2023-01-07,B1581,Tea,00:41:41,1,4.5,0.36,0.0,4.86,Beverage
2023-01-07,B1582,Tea,02:28:48,1,4.0,0.32,0.0,4.32,Beverage
2023-01-07,B1583,Pastry,10:30:16,1,4.5,0.36,0.45,4.41,Food
2023-01-07,B1584,Salad,17:00:59,2,4.0,0.64,0.4,8.24,Food
2023-01-07,B1585,Sandwich,08:54:04,2,7.0,1.12,1.4,13.72,Food
2023-01-07,B1586,Coffee,00:15:27,1,4.0,0.32,0.0,4.32,Beverage
2023-01-07,B1587,Tea,19:25:19,1,2.5,0.2,0.0,2.7,Beverage
2023-01-07,B1588,Coffee,23:00:20,1,8.0,0.64,0.0,8.64,Beverage
2023-01-07,B1589,Tea,09:38:13,1,2.5,0.2,0.12,2.58,Beverage
2023-01-07,B1590,Tea,00:09:27,2,7.0,1.12,0.0,15.12,Beverage
2023-01-07,B1591,Sandwich,21:15:35,3,6.0,1.44,0.9,18.54,Food
2023-01-07,B1592,Pastry,06:42:24,2,7.0,1.12,0.0,15.12,Food
2023-01-07,B1593,Coffee,06:08:46,3,7.0,1.68,0.0,22.68,Beverage
2023-01-07,B1594,Pastry,01:55:33,1,2.5,0.2,0.25,2.45,Food
2023-01-07,B1595,Salad,19:37:00,1,7.0,0.56,0.0,7.56,Food
2023-01-07,B1596,Pastry,18:08:19,1,3.5,0.28,0.35,3.43,Food
2023-01-07,B1597,Coffee,00:22:15,1,4.0,0.32,0.0,4.32,Beverage
2023-01-07,B1598,Tea,19:40:11,3,4.0,0.96,1.2,11.76,Beverage
2023-01-07,B1599,Sandwich,14:50:47,3,3.5,0.84,1.05,10.29,Food
2023-01-07,B1600,Pastry,13:27:19,3,4.5,1.08,0.0,14.58,Food
2023-01-07,B1601,Tea,23:58:00,2,2.5,0.4,0.5,4.9,Beverage
2023-01-07,B1602,Coffee,12:33:30,1,3.0,0.24,0.3,2.94,Beverage
2023-01-07,B1603,Tea,00:22:08,3,2.5,0.6,0.38,7.72,Beverage
2023-01-07,B1604,Sandwich,23:33:41,2,8.0,1.28,0.0,17.28,Food
2023-01-07,B1605,Coffee,11:17:58,2,6.0,0.96,0.6,12.36,Beverage
2023-01-07,B1606,Tea,20:38:34,2,4.5,0.72,0.9,8.82,Beverage
2023-01-07,B1607,Tea,15:39:03,2,4.5,0.72,0.9,8.82,Beverage
2023-01-07,B1608,Sandwich,03:19:26,2,2.5,0.4,0.25,5.15,Food
2023-01-07,B1609,Coffee,06:45:47,1,7.0,0.56,0.7,6.86,Beverage
2023-01-07,B1610,Sandwich,07:21:47,2,8.0,1.28,0.8,16.48,Food
2023-01-07,B1611,Sandwich,12:07:31,2,4.0,0.64,0.0,8.64,Food
2023-01-07,B1612,Sandwich,22:13:42,3,2.5,0.6,0.0,8.1,Food
2023-01-07,B1613,Pastry,01:56:22,2,6.0,0.96,1.2,11.76,Food
2023-01-07,B1614,Coffee,13:28:00,1,3.0,0.24,0.0,3.24,Beverage
2023-01-07,B1615,Salad,07:38:22,2,4.5,0.72,0.45,9.27,Food
2023-01-07,B1616,Sandwich,20:35:02,3,5.0,1.2,0.75,15.45,Food
2023-01-07,B1617,Pastry,01:25:08,1,5.0,0.4,0.0,5.4,Food
2023-01-07,B1618,Salad,07:06:50,2,3.0,0.48,0.0,6.48,Food
2023-01-07,B1619,Salad,00:25:10,3,4.0,0.96,1.2,11.76,Food
2023-01-07,B1620,Tea,06:48:03,3,3.5,0.84,1.05,10.29,Beverage
2023-01-07,B1621,Sandwich,05:53:48,1,5.0,0.4,0.5,4.9,Food
2023-01-07,B1622,Salad,16:09:05,1,2.5,0.2,0.25,2.45,Food
2023-01-07,B1623,Pastry,04:02:41,3,6.0,1.44,1.8,17.64,Food
2023-01-07,B1624,Coffee,20:46:29,1,7.0,0.56,0.35,7.21,Beverage
2023-01-07,B1625,Tea,21:15:37,1,4.5,0.36,0.45,4.41,Beverage
2023-01-07,B1626,Coffee,07:57:24,3,3.0,0.72,0.9,8.82,Beverage
2023-01-07,B1627,Coffee,13:03:16,2,4.5,0.72,0.45,9.27,Beverage
2023-01-07,B1628,Pastry,18:04:47,3,3.0,0.72,0.0,9.72,Food
2023-01-07,B1629,Salad,02:34:38,1,4.0,0.32,0.2,4.12,Food
2023-01-07,B1630,Tea,06:41:10,2,5.0,0.8,0.0,10.8,Beverage
2023-01-07,B1631,Coffee,19:13:04,2,4.5,0.72,0.0,9.72,Beverage
2023-01-07,B1632,Sandwich,04:00:59,3,3.5,0.84,1.05,10.29,Food
2023-01-07,B1633,Pastry,09:38:24,1,4.0,0.32,0.4,3.92,Food
2023-01-07,B1634,Salad,23:06:03,2,7.0,1.12,0.7,14.42,Food
2023-01-07,B1635,Pastry,09:42:23,2,4.5,0.72,0.45,9.27,Food
2023-01-07,B1636,Salad,09:52:25,2,7.0,1.12,1.4,13.72,Food
2023-01-07,B1637,Salad,06:35:34,2,5.0,0.8,0.5,10.3,Food
2023-01-07,B1638,Sandwich,22:06:39,1,4.0,0.32,0.0,4.32,Food
